City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Bairiki,KI,1.3292,172.9752,84.2,79,75,13.8,light rain
348,Nishihara,JP,26.1842,127.7558,62.65,53,40,17.27,scattered clouds
349,Souillac,MU,-20.5167,57.5167,80.98,83,75,19.57,light rain
350,Kovdor,RU,67.5662,30.4758,16.21,89,100,11.97,overcast clouds
351,Arman,RU,59.7,150.1667,2.01,72,26,12.17,scattered clouds
352,Amapa,BR,1.0,-52.0,70.68,99,90,2.1,overcast clouds
353,Zhigalovo,RU,54.8097,105.1578,17.92,86,100,3.42,overcast clouds
354,Yumen,CN,40.2833,97.2,21.29,28,100,18.61,overcast clouds
355,Sebring,US,27.4956,-81.4409,69.82,86,100,1.01,overcast clouds
356,Contai,IN,21.7786,87.7536,73.65,28,0,14.67,clear sky
357,Luderitz,NA,-26.6481,15.1594,67.75,75,91,1.83,overcast clouds
358,Miandrivazo,MG,-19.5167,45.4667,82.69,72,65,5.14,broken clouds
359,Ullapool,GB,57.8987,-5.1604,40.35,98,99,22.3,moderate rain
360,Crotone,IT,39.0851,17.1178,52.18,58,93,6.49,overcast clouds
361,Narsaq,GL,60.9167,-46.05,-1.62,52,0,15.26,clear sky
362,Finale Ligure,IT,44.1695,8.3436,52.3,80,98,1.99,overcast clouds
363,Kavali,IN,14.9167,79.9833,83.48,55,22,6.62,few clouds
364,Hasaki,JP,35.7333,140.8333,44.89,27,19,11.16,few clouds
365,Haines Junction,CA,60.7522,-137.5108,-11.25,70,100,1.14,overcast clouds
366,Poso,ID,-1.3959,120.7524,85.48,67,96,5.21,overcast clouds
367,Bambous Virieux,MU,-20.3428,57.7575,80.85,83,75,19.57,light rain
368,Waddan,LY,29.1614,16.139,47.55,47,2,4.18,clear sky
369,Alice Springs,AU,-23.7,133.8833,81.95,28,0,12.66,clear sky
370,Kendari,ID,-3.945,122.4989,86.97,62,100,6.69,overcast clouds
371,Nantucket,US,41.2835,-70.0995,33.15,94,100,18.97,light snow
372,Walvis Bay,NA,-22.9575,14.5053,66.09,82,65,4.0,broken clouds
373,Thinadhoo,MV,0.5333,72.9333,82.15,70,100,10.96,overcast clouds
374,Hrebinka,UA,50.1171,32.4361,4.69,100,93,5.06,overcast clouds
375,Ust-Ilimsk,RU,58.0006,102.6619,18.93,93,100,9.95,light snow
376,Zubtsov,RU,56.1753,34.5894,2.01,100,98,4.92,overcast clouds
377,Barra Do Corda,BR,-5.5,-45.25,71.58,99,100,3.22,overcast clouds
378,Invermere,CA,50.5167,-116.0354,20.43,94,87,3.18,overcast clouds
379,Baghmara,IN,23.795,86.2085,68.5,31,0,15.01,clear sky
380,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,94,75,19.98,broken clouds
381,Cockburn Town,TC,21.4612,-71.1419,75.43,74,0,17.22,clear sky
382,Damghan,IR,36.1683,54.348,48.18,37,1,2.06,clear sky
383,Buraydah,SA,26.326,43.975,48.65,32,0,15.79,clear sky
384,Kaman,IN,27.65,77.2667,62.94,47,0,3.65,clear sky
385,Almeria,ES,37.1667,-2.3333,51.13,51,98,2.59,overcast clouds
386,Rognan,NO,67.0953,15.3878,33.94,84,99,10.87,overcast clouds
387,Pareora,NZ,-44.4871,171.2132,57.18,73,100,3.13,overcast clouds
388,Rundu,NA,-17.9333,19.7667,68.05,89,98,4.7,overcast clouds
389,Mahibadhoo,MV,3.7833,72.9667,82.11,69,21,10.2,few clouds
390,Camabatela,AO,-8.1881,15.375,61.05,98,61,0.45,broken clouds
391,Huntington,US,38.4193,-82.4452,25.81,88,100,14.97,overcast clouds
392,Iskateley,RU,67.6803,53.1512,-14.87,100,100,7.0,overcast clouds
393,Rio Brilhante,BR,-21.8019,-54.5464,71.31,94,61,4.81,broken clouds
394,Talara,PE,-4.5772,-81.2719,71.96,80,43,12.75,scattered clouds
395,Margate,GB,51.3813,1.3862,38.95,83,2,1.99,clear sky
396,Kayerkan,RU,69.3497,87.7602,-5.58,96,94,3.62,overcast clouds
397,Sabinopolis,BR,-18.6661,-43.0839,67.35,99,100,2.01,overcast clouds
398,Itarema,BR,-2.9248,-39.9167,78.48,80,49,10.49,light rain
399,Tokur,RU,53.1333,132.9,-1.84,82,88,4.5,overcast clouds
400,Diu,IN,20.7141,70.9822,72.75,39,36,4.36,scattered clouds
401,Daru,PG,-9.0763,143.2092,88.03,65,100,14.14,overcast clouds
402,San Cristobal,VE,7.7669,-72.225,69.98,93,50,3.13,scattered clouds
403,Progreso,MX,21.2833,-89.6667,76.1,87,68,15.79,broken clouds
404,Gornopravdinsk,RU,60.05,69.9,22.46,94,100,3.33,light snow
405,Saint-Joseph,RE,-21.3667,55.6167,86.38,83,99,20.69,light rain
406,Quatre Cocos,MU,-20.2078,57.7625,80.71,84,99,19.55,light rain
407,Aniva,RU,46.7144,142.5294,21.31,78,100,13.78,overcast clouds
408,Nemuro,JP,43.3236,145.575,25.23,61,48,16.98,scattered clouds
409,Guarapari,BR,-20.6667,-40.4975,75.09,85,100,8.86,overcast clouds
410,Kununurra,AU,-15.7667,128.7333,85.98,74,40,3.44,scattered clouds
411,Kabinda,CD,-6.1333,24.4833,67.28,84,99,2.93,overcast clouds
412,Vardo,NO,70.3705,31.1107,21.94,90,100,26.35,light snow
413,Kudahuvadhoo,MV,2.6708,72.8944,82.11,72,49,12.03,scattered clouds
414,Stoughton,US,42.1251,-71.1023,25.77,91,100,3.0,snow
415,Griffith,US,41.5284,-87.4237,16.0,75,40,4.0,scattered clouds
416,Port Moresby,PG,-9.4431,147.1797,89.02,58,40,17.27,haze
417,Alofi,NU,-19.0595,-169.9187,76.89,94,100,4.61,overcast clouds
418,Lavrentiya,RU,65.5833,-171.0,-10.28,86,2,8.61,clear sky
419,Richards Bay,ZA,-28.783,32.0377,71.47,91,100,13.38,light rain
420,Tabou,CI,4.423,-7.3528,77.34,85,39,3.83,light rain
421,Caravelas,BR,-17.7125,-39.2481,74.88,91,100,5.3,overcast clouds
422,Puerto Narino,CO,-3.7703,-70.3831,75.15,99,100,1.92,overcast clouds
423,Meulaboh,ID,4.1363,96.1285,85.41,63,82,6.82,broken clouds
424,Seoul,KR,37.5683,126.9778,29.77,33,40,16.11,scattered clouds
425,Xai-Xai,MZ,-25.0519,33.6442,82.8,61,34,13.02,scattered clouds
426,Sisimiut,GL,66.9395,-53.6735,1.11,88,100,17.05,light snow
427,Rapina,EE,58.0981,27.4636,26.89,92,100,14.25,light snow
428,Sadasivpet,IN,17.6212,77.9503,77.81,18,61,6.29,broken clouds
429,Constitucion,CL,-35.3333,-72.4167,58.23,81,21,9.46,few clouds
430,Huilong,CN,31.8111,121.655,42.98,47,7,17.63,clear sky
431,Oriximina,BR,-1.7656,-55.8661,72.63,94,88,2.68,overcast clouds
432,San Quintin,MX,30.4833,-115.95,55.2,47,16,3.42,few clouds
433,Avera,US,33.194,-82.5271,47.08,74,100,15.01,overcast clouds
434,Pilar,BR,-9.5972,-35.9567,73.33,86,23,3.42,few clouds
435,Kunming,CN,25.0389,102.7183,53.53,62,40,17.9,scattered clouds
436,Huambo,AO,-12.7761,15.7392,58.73,91,100,2.1,overcast clouds
437,Westport,US,41.1415,-73.3579,28.99,85,100,4.0,overcast clouds
438,Filimonovo,RU,56.2011,95.4611,24.33,89,100,17.07,overcast clouds
439,Maues,BR,-3.3836,-57.7186,71.42,97,100,1.97,overcast clouds
440,Longview,US,32.5007,-94.7405,27.99,86,0,6.91,clear sky
441,Sayansk,RU,54.1088,102.1648,11.97,82,100,5.21,overcast clouds
442,Ibra,OM,22.6906,58.5334,71.64,26,5,3.69,clear sky
443,Torbay,CA,47.6666,-52.7314,33.76,97,100,5.75,snow
444,Kutum,SD,14.2,24.6667,50.77,28,0,14.34,clear sky
445,Galle,LK,6.0367,80.217,82.89,65,49,4.03,scattered clouds
446,Nogliki,RU,51.8333,143.1667,5.59,93,100,21.83,light snow
447,Bucerias,MX,20.75,-105.3333,65.61,82,4,4.27,clear sky
448,Buta,CD,2.7858,24.73,76.46,57,88,1.77,overcast clouds
449,San Jose,US,37.3394,-121.895,55.98,63,20,3.44,smoke
450,Sulya,IN,12.5667,75.3833,80.64,27,65,4.63,broken clouds
451,Ahipara,NZ,-35.1667,173.1667,71.02,98,96,10.87,light rain
452,Bilibino,RU,68.0546,166.4372,-8.27,90,2,5.3,clear sky
453,Villa Bruzual,VE,9.3328,-69.1208,73.08,70,33,7.92,scattered clouds
454,Deputatskiy,RU,69.3,139.9,-28.48,98,62,3.36,broken clouds
455,Synya,RU,65.3718,58.0387,-2.18,100,93,3.27,overcast clouds
456,Brae,GB,60.3964,-1.353,40.91,64,100,19.66,overcast clouds
457,Rabat,MA,33.9911,-6.8401,50.07,93,98,8.05,overcast clouds
458,Camacupa,AO,-12.0167,17.4833,62.37,93,100,1.41,light rain
459,Zamora,EC,-4.0692,-78.9567,67.41,98,82,2.91,light rain
460,Huangzhai,CN,38.0751,112.6595,30.61,27,96,5.32,overcast clouds
461,Vysha,RU,53.8477,42.3777,15.04,94,99,8.21,overcast clouds
462,Luba,GQ,3.4568,8.5547,75.09,85,61,1.97,broken clouds
463,Peruibe,BR,-24.32,-46.9983,74.23,92,74,4.47,broken clouds
464,Northam,GB,51.0333,-4.2167,45.61,78,15,12.3,few clouds
465,Grand-Santi,GF,4.25,-54.3833,71.71,100,100,2.13,overcast clouds
466,Conceicao Do Araguaia,BR,-8.2578,-49.2647,72.77,96,82,2.33,broken clouds
467,Kijang,KR,35.2442,129.2139,37.13,31,1,16.06,clear sky
468,Tromso,NO,69.6496,18.957,17.62,73,20,3.44,few clouds
469,Velten,DE,52.6833,13.1833,41.07,82,100,1.99,overcast clouds
470,Catamarca,AR,-28.4696,-65.7852,67.77,77,17,1.01,few clouds
471,Kavieng,PG,-2.5744,150.7967,83.88,72,77,8.86,broken clouds
472,Lianzhou,CN,24.7811,112.3825,57.54,56,18,3.67,few clouds
473,Okato,NZ,-39.2,173.8833,68.92,97,100,7.25,light rain
474,Borger,NL,52.9233,6.7931,39.79,88,52,12.5,broken clouds
475,Nyurba,RU,63.2842,118.3319,-7.65,94,96,3.38,overcast clouds
476,Haikou,CN,20.0458,110.3417,60.93,82,75,11.18,broken clouds
477,Dasoguz,TM,41.8363,59.9666,40.95,75,100,13.8,overcast clouds
478,Yurimaguas,PE,-5.9,-76.0833,71.04,93,16,0.49,few clouds
479,Boissevain,CA,49.2306,-100.0559,4.64,87,100,15.12,overcast clouds
480,Neiafu,TO,-18.65,-173.9833,79.48,89,75,10.36,broken clouds
481,Mehran,IR,33.1222,46.1646,49.48,65,23,3.87,few clouds
482,Lahij,YE,13.1667,44.5833,74.75,43,5,4.65,clear sky
483,Sayyan,YE,15.1718,44.3244,59.97,41,43,1.97,scattered clouds
484,Mirnyy,RU,62.5353,113.9611,-3.53,93,86,5.1,overcast clouds
485,Banjarmasin,ID,-3.3244,114.591,89.74,53,93,6.62,overcast clouds
486,Oistins,BB,13.0667,-59.5333,73.49,68,20,8.05,few clouds
487,Cuxhaven,DE,53.8718,8.6909,37.98,81,20,18.41,few clouds
488,Sulangan,PH,11.1373,123.7228,80.91,75,57,12.5,broken clouds
489,Stornoway,GB,58.2093,-6.3865,40.96,89,75,8.99,snow
490,Santa Maria,BR,-29.6842,-53.8069,72.64,89,80,2.53,broken clouds
491,Hofn,IS,64.2539,-15.2082,26.53,65,100,12.71,overcast clouds
492,Sioux Lookout,CA,50.1001,-91.917,-10.82,83,20,3.44,few clouds
493,Balkanabat,TM,39.5108,54.3671,46.4,87,93,14.5,overcast clouds
494,Prabumulih,ID,-3.45,104.25,77.85,82,100,2.66,overcast clouds
495,Armacao De Pera,PT,37.1026,-8.357,53.51,85,32,8.19,scattered clouds
496,General Roca,AR,-39.0333,-67.5833,61.2,60,55,13.62,broken clouds
497,Ornskoldsvik,SE,63.2909,18.7153,27.55,100,83,4.61,broken clouds
498,Kayseri,TR,38.737,35.4968,26.62,86,75,6.91,broken clouds
499,Galesong,ID,-5.3166,119.3661,87.82,69,95,10.51,overcast clouds
500,Anahuac,MX,27.2333,-100.15,36.0,56,0,6.8,clear sky
501,Ilulissat,GL,69.2167,-51.1,10.42,67,75,8.05,light shower snow
502,Qui Nhon,VN,13.7667,109.2333,75.25,84,72,18.99,broken clouds
503,Waipawa,NZ,-41.4122,175.5153,56.03,95,100,10.33,light rain
504,Inta,RU,66.0317,60.1659,1.56,98,98,5.64,overcast clouds
505,Necochea,AR,-38.5473,-58.7368,64.04,77,100,7.92,moderate rain
506,Russell,US,32.3502,-85.1999,38.48,86,100,11.5,overcast clouds
507,Kaeo,NZ,-35.1,173.7833,73.33,95,78,10.38,broken clouds
508,Ballina,AU,-28.8667,153.5667,75.38,73,100,19.57,light rain
509,Ramnagar,IN,29.4,79.1167,53.26,50,0,4.18,clear sky
510,Tessalit,ML,20.1986,1.0114,53.87,24,0,13.15,clear sky
511,Oxford,GB,51.7522,-1.256,38.44,87,41,4.0,scattered clouds
512,Fougamou,GA,-1.2154,10.5838,72.36,97,80,1.07,broken clouds
513,Syedove,UA,47.0768,38.156,25.0,81,61,9.89,broken clouds
514,Ambon,ID,-3.6954,128.1814,87.94,66,40,6.91,scattered clouds
515,Takab,IR,36.4009,47.1133,26.91,95,90,6.55,overcast clouds
516,Aykhal,RU,66.0,111.5,-14.44,99,80,5.84,broken clouds
517,Baker City,US,44.7749,-117.8344,35.64,100,0,0.0,mist
518,Bonfim,BR,3.0833,-59.95,76.06,78,100,6.02,overcast clouds
519,Nelson Bay,AU,-32.7167,152.15,74.28,71,24,3.0,few clouds
520,Blagoyevo,RU,63.3667,47.9167,-8.12,100,79,2.3,broken clouds
521,Porto Belo,BR,-27.1578,-48.5531,78.78,93,97,5.57,overcast clouds
522,Ostrovnoy,RU,68.0531,39.5131,15.64,82,100,28.72,overcast clouds
523,Tamale,GH,9.4008,-0.8393,69.66,17,2,6.06,clear sky
524,Half Moon Bay,US,37.4636,-122.4286,56.01,63,0,0.0,clear sky
525,Dumai,ID,1.6833,101.45,83.41,72,99,4.81,overcast clouds
526,Banda Aceh,ID,5.5577,95.3222,86.86,61,56,10.38,broken clouds
527,Razole,IN,16.4833,81.8333,82.69,39,39,2.39,scattered clouds
528,Toccoa,US,34.5773,-83.3324,41.81,76,0,9.22,clear sky
529,Ginir,ET,7.1333,40.7,68.27,17,15,3.83,few clouds
530,Almenara,BR,-16.1836,-40.6944,72.27,97,100,1.21,overcast clouds
531,Veraval,IN,20.9,70.3667,72.41,47,23,3.96,few clouds
532,Kavaratti,IN,10.5669,72.642,78.03,58,69,5.06,broken clouds
533,Road Town,VG,18.4167,-64.6167,73.0,76,100,17.52,overcast clouds
534,Morehead,US,37.2711,-87.1764,19.15,93,40,0.0,scattered clouds
535,Namatanai,PG,-3.6667,152.4333,84.4,68,81,9.42,broken clouds
536,Port-Cartier,CA,50.0334,-66.8654,-1.25,84,100,7.43,overcast clouds
537,Jacareacanga,BR,-6.2222,-57.7528,72.81,99,100,1.97,overcast clouds
538,Camana,PE,-16.6228,-72.7111,70.2,84,75,7.11,broken clouds
539,Strzelin,PL,50.7816,17.0648,39.45,70,98,17.69,overcast clouds
540,Shimoda,JP,34.6667,138.95,48.56,43,19,29.86,few clouds
541,Lakes Entrance,AU,-37.8811,147.981,70.57,59,32,13.51,scattered clouds
542,Ukiah,US,39.1502,-123.2078,49.03,73,0,3.44,clear sky
543,Te Anau,NZ,-45.4167,167.7167,61.07,48,3,6.15,clear sky
544,Hiriyur,IN,13.9456,76.6192,82.98,26,75,8.88,broken clouds
545,Polson,US,47.6936,-114.1632,37.49,84,82,7.85,broken clouds
546,Champerico,GT,14.3,-91.9167,78.04,72,3,0.63,clear sky
547,Alta Floresta,BR,-9.8756,-56.0861,70.05,97,35,1.68,scattered clouds
548,Adrar,MR,20.5022,-10.0711,60.17,14,1,9.35,clear sky
549,Ballitoville,ZA,-29.539,31.2144,69.17,94,75,5.75,light rain
550,Port Hedland,AU,-20.3167,118.5667,95.05,59,65,21.85,broken clouds
551,Kysyl-Syr,RU,63.8986,122.7617,-14.69,96,91,2.51,overcast clouds
552,Mount Gambier,AU,-37.8333,140.7667,80.51,41,63,19.57,broken clouds
553,Myingyan,MM,21.4667,95.3833,86.47,28,48,11.77,scattered clouds
554,Abha,SA,18.2164,42.5053,57.02,54,0,4.61,clear sky
555,Thunder Bay,CA,48.4001,-89.3168,-3.44,74,0,5.75,clear sky
556,Brus Laguna,HN,15.75,-84.4833,71.47,94,6,0.74,clear sky
557,Muyezerskiy,RU,63.9333,31.65,17.96,81,100,17.2,overcast clouds
558,Sinnamary,GF,5.3833,-52.95,75.87,88,82,8.84,broken clouds
559,Nouadhibou,MR,20.931,-17.0347,64.38,52,11,11.5,few clouds
560,Oskemen,KZ,49.9565,82.6119,-0.08,77,75,4.47,fog
561,Strelka,RU,58.0728,93.0344,23.4,88,100,9.93,light snow
562,Nome,US,64.5011,-165.4064,-0.33,65,0,0.0,clear sky
563,Babushkin,RU,51.7122,105.8647,20.68,69,80,2.46,broken clouds
564,Limbang,MY,4.75,115.0,89.71,52,100,3.47,overcast clouds
565,Urengoy,RU,65.9667,78.3667,9.18,95,100,11.41,overcast clouds
566,Guiratinga,BR,-16.3494,-53.7583,70.81,92,90,1.36,overcast clouds
567,Prince Rupert,CA,54.3161,-130.3201,44.29,87,100,19.57,mist
568,Pergamino,AR,-33.89,-60.5736,66.51,96,29,7.54,scattered clouds
569,Phan Thiet,VN,10.9333,108.1,89.15,47,97,23.42,overcast clouds
570,Altay,CN,47.8667,88.1167,18.55,68,0,1.97,clear sky
571,Lazdijai,LT,54.2333,23.5167,33.93,98,100,16.02,light snow
572,Nosy Varika,MG,-20.5833,48.5333,76.55,94,100,33.67,heavy intensity rain
573,Filadelfia,US,39.9523,-75.1638,30.87,79,100,5.01,overcast clouds
574,Salalah,OM,17.0151,54.0924,75.29,60,20,4.61,few clouds
575,San Felipe,VE,10.3399,-68.7425,69.48,93,82,3.74,broken clouds
576,Boffa,GN,10.1667,-14.0333,70.5,76,0,3.11,clear sky
577,Tilichiki,RU,60.4667,166.1,0.19,78,100,8.43,overcast clouds
578,Irati,BR,-25.4672,-50.6511,66.38,99,100,3.56,overcast clouds
579,Ust-Koksa,RU,50.2696,85.6108,10.47,77,26,1.32,scattered clouds
580,Phalodi,IN,27.1333,72.3667,69.67,17,0,9.89,clear sky
581,Solnechnyy,RU,50.7214,136.6319,8.73,90,100,1.39,overcast clouds
582,Bereznik,RU,62.8551,42.7072,-7.37,100,99,5.61,overcast clouds
583,Kutulik,RU,53.3508,102.7839,12.56,86,100,4.94,overcast clouds
584,Klaksvik,FO,62.2266,-6.589,32.92,58,96,9.08,overcast clouds
585,Byumba,RW,-1.5763,30.0675,55.6,77,100,0.65,overcast clouds
586,Soyo,AO,-6.1349,12.3689,76.78,84,50,3.91,scattered clouds
587,Maputo,MZ,-25.9653,32.5892,74.55,84,68,12.17,broken clouds
588,Minsk Mazowiecki,PL,52.1794,21.5725,39.42,90,100,24.74,overcast clouds
589,Merauke,ID,-8.4667,140.3333,84.67,73,66,12.59,broken clouds
590,Tabuleiro Do Norte,BR,-5.2467,-38.1306,76.3,74,75,6.96,broken clouds
591,Arlit,NE,18.7369,7.3853,53.47,26,0,5.23,clear sky
592,Goderich,CA,43.7501,-81.7165,11.91,78,100,3.44,overcast clouds
593,Asahikawa,JP,43.7678,142.3703,20.41,73,40,3.44,scattered clouds
594,Fairbanks,US,64.8378,-147.7164,6.1,78,100,0.0,light snow
595,Talnakh,RU,69.4865,88.3972,-1.75,95,98,3.53,overcast clouds
596,Bonavista,CA,48.6499,-53.1147,32.11,94,100,23.91,snow
597,Tecoanapa,MX,16.5167,-98.75,72.09,79,0,4.68,clear sky
598,Toowoomba,AU,-27.55,151.9667,75.94,53,39,4.0,scattered clouds
599,Bogatyye Saby,RU,56.0102,50.4483,22.75,97,100,5.17,overcast clouds
600,Swan River,CA,52.1058,-101.2676,-7.71,84,100,6.91,overcast clouds
601,Moosomin,CA,50.1333,-101.6677,-2.6,94,100,13.91,overcast clouds
602,Taksimo,RU,56.3444,114.8794,7.02,80,46,1.1,scattered clouds
603,Roros,NO,62.5747,11.3842,13.84,79,69,4.61,broken clouds
604,Tura,IN,25.5198,90.2201,58.19,88,62,5.7,broken clouds
605,Shelburne,CA,44.0787,-80.2041,5.76,88,100,7.83,overcast clouds
606,Bay Roberts,CA,47.5999,-53.2648,34.52,95,100,6.15,snow
607,Faya,SA,18.3851,42.4509,57.31,63,24,7.94,few clouds
608,Anloga,GH,5.7947,0.8973,80.82,82,1,6.98,clear sky
609,Kawai,JP,34.2333,135.85,33.22,61,96,15.48,overcast clouds
610,Gari,RU,59.4307,62.3497,22.37,95,100,6.71,light snow
611,Touba,CI,8.2833,-7.6833,67.32,22,23,2.59,few clouds
612,Indore,IN,22.7179,75.8333,68.18,28,1,3.44,haze
613,Thabazimbi,ZA,-24.5917,27.4116,66.2,81,99,8.08,light rain
614,Kantang,TH,7.4054,99.5156,89.69,51,20,14.97,few clouds
615,Coihaique,CL,-45.5752,-72.0662,54.21,87,0,3.44,clear sky
616,Deer Lake,CA,49.1667,-57.4316,13.86,85,100,14.97,overcast clouds
617,Harrismith,ZA,-28.2728,29.1295,57.54,92,100,11.43,overcast clouds
618,Sefophe,BW,-22.1833,27.9667,71.98,78,58,13.56,light rain
619,Sukumo,JP,32.9333,132.7333,43.74,47,94,15.97,overcast clouds
620,Namanga,KE,-2.5433,36.7905,74.12,48,100,3.2,overcast clouds
621,Sao Borja,BR,-28.6606,-56.0044,75.76,75,100,7.38,overcast clouds
622,Basco,PH,20.4487,121.9702,72.73,75,83,25.68,broken clouds
623,Susehri,TR,40.1644,38.0867,11.07,87,48,1.21,scattered clouds
624,Fez,MA,34.0372,-4.9998,44.71,77,86,3.38,overcast clouds
625,Elk Grove,US,38.4088,-121.3716,53.01,74,0,0.0,clear sky
626,Balkhash,KZ,46.844,74.9804,14.61,73,0,22.37,clear sky
627,Den Helder,NL,52.9599,4.7593,42.78,74,75,17.0,broken clouds
628,Takaka,NZ,-40.85,172.8,60.98,92,100,9.26,light rain
629,Tonj,SS,7.2737,28.6822,76.23,17,43,9.1,scattered clouds
630,Gonzales,US,30.2385,-90.9201,35.1,83,76,1.01,broken clouds
631,Kurilsk,RU,45.2333,147.8833,23.11,80,99,15.28,light snow
632,Leningradskiy,RU,69.3833,178.4167,-20.09,94,41,6.64,scattered clouds
633,Tondano,ID,1.3038,124.9112,78.89,70,95,4.83,overcast clouds
634,Acapulco,MX,16.8634,-99.8901,73.22,83,0,2.3,clear sky
635,Jasper,US,37.2001,-94.3502,19.45,68,0,5.75,clear sky
636,Posse,BR,-14.0931,-46.3694,68.79,90,100,2.19,overcast clouds
637,Greensburg,US,40.3015,-79.5389,23.41,93,100,3.0,light snow
638,Udachnyy,RU,66.4167,112.4,-19.48,99,80,4.45,broken clouds
639,Cedar City,US,37.6775,-113.0619,22.39,58,0,4.61,clear sky
640,Port-De-Bouc,FR,43.4,4.9833,51.82,74,0,10.36,clear sky
641,Fort Nelson,CA,58.8053,-122.7002,-9.81,70,100,2.3,light snow
642,Tamiahua,MX,21.2667,-97.45,49.05,55,100,13.85,overcast clouds
643,Manzhouli,CN,49.6,117.4333,5.14,79,98,11.12,overcast clouds
644,Cedral,MX,23.8,-100.7333,41.88,80,40,14.07,scattered clouds
645,Puro,PH,12.4841,123.3827,80.24,75,89,19.1,overcast clouds
646,Pittsburg,US,38.028,-121.8847,56.17,69,0,1.01,haze
647,Port Macquarie,AU,-31.4333,152.9167,73.36,73,75,17.27,broken clouds
648,Vaitape,PF,-16.5167,-151.75,80.92,74,81,13.91,light rain
649,Burns Lake,CA,54.2331,-125.7533,33.22,88,87,6.15,overcast clouds
650,Takoradi,GH,4.8845,-1.7554,78.12,86,24,3.09,few clouds
651,Makokou,GA,0.5738,12.8642,69.49,93,50,1.1,scattered clouds
652,Tombouctou,ML,20.0,-3.0,57.34,15,2,10.54,clear sky
653,Zyryanka,RU,65.75,150.85,-34.71,100,95,1.28,overcast clouds
654,Trelew,AR,-43.249,-65.3051,55.99,62,34,11.34,scattered clouds
655,Shitanjing,CN,39.2342,106.3439,19.27,30,100,4.61,overcast clouds
656,Praya,CV,14.9215,-23.5087,70.34,73,0,17.27,clear sky
657,Hambantota,LK,6.1241,81.1185,86.34,74,0,8.05,clear sky
658,Mackay,AU,-21.15,149.2,85.68,65,76,23.02,broken clouds
659,Takaungu,KE,-3.6837,39.8566,80.69,75,76,1.25,broken clouds
660,Pokhara,NP,28.2333,83.9833,54.43,73,67,4.18,broken clouds
661,Aguimes,ES,27.9054,-15.4461,65.66,32,0,5.75,clear sky
662,Waingapu,ID,-9.6567,120.2641,87.03,66,61,13.98,broken clouds
663,Karratha,AU,-20.7377,116.8463,92.82,55,65,17.74,broken clouds
664,Dongsheng,CN,39.8161,109.9776,16.66,28,98,6.26,overcast clouds
665,General Jose Eduvigis Diaz,PY,-27.1667,-58.4167,73.44,93,100,2.59,overcast clouds
666,Pangody,RU,65.85,74.4859,0.99,99,95,7.31,overcast clouds
667,Port-Gentil,GA,-0.7193,8.7815,79.5,79,72,9.26,broken clouds
668,Qinnan,CN,33.2531,119.9133,41.16,26,4,10.27,clear sky
669,Baghdad,IQ,33.3406,44.4009,44.51,70,0,4.61,clear sky
670,Salekhard,RU,66.53,66.6019,-10.41,99,84,1.61,broken clouds
671,Tingo Maria,PE,-9.2895,-76.0088,68.18,94,64,1.81,broken clouds
672,Rafraf,TN,37.1904,10.1837,55.72,88,89,16.28,overcast clouds
673,Cap-Aux-Meules,CA,47.3821,-61.8597,24.82,86,100,26.46,light snow
674,Belmonte,BR,-15.8631,-38.8828,79.3,87,100,6.53,overcast clouds
675,Nanakuli,US,21.3906,-158.1547,76.95,71,40,3.44,scattered clouds
676,Birao,CF,10.2849,22.7882,67.3,16,48,13.27,scattered clouds
677,Batticaloa,LK,7.7102,81.6924,80.78,64,71,5.32,broken clouds
678,Aitape,PG,-3.1374,142.3475,83.93,75,99,10.13,overcast clouds
679,Urucui,BR,-7.2294,-44.5561,74.39,85,100,0.89,overcast clouds
680,Sindor,RU,62.8629,51.8905,-8.19,100,100,2.39,overcast clouds
681,Bilopillya,UA,51.1502,34.3129,1.65,99,92,2.71,overcast clouds
682,Tshikapa,CD,-6.4167,20.8,69.96,90,86,2.1,overcast clouds
683,The Pas,CA,53.8251,-101.2541,-12.98,77,75,9.22,light snow
684,Petropavl,KZ,54.8753,69.1628,10.38,72,0,8.95,clear sky
685,Nueva Gerona,CU,21.8833,-82.8,74.77,82,0,4.72,clear sky
686,Sinop,TR,41.7711,34.8709,28.83,81,55,8.68,broken clouds
687,Ardesen,TR,41.1911,40.9875,37.36,82,100,16.58,overcast clouds
688,Erenhot,CN,43.6475,111.9767,14.52,69,5,14.76,clear sky
689,Thyboron,DK,56.6985,8.2124,38.17,72,41,24.96,scattered clouds
690,Tuy Hoa,VN,13.0833,109.3,75.94,85,63,16.53,broken clouds
691,Mirabad,AF,30.4362,61.8383,62.37,18,0,13.31,clear sky
692,Felanitx,ES,39.4696,3.1483,52.14,76,100,1.34,overcast clouds
693,Beloha,MG,-25.1667,45.05,84.94,59,45,19.13,scattered clouds
694,Muros,ES,42.7762,-9.0603,50.23,76,48,14.45,scattered clouds
695,Puerto Maldonado,PE,-12.6,-69.1833,71.65,99,67,2.62,broken clouds
696,Novobirilyussy,RU,56.9514,90.6661,22.75,79,100,12.17,overcast clouds
697,Puerto Leguizamo,CO,-0.1934,-74.7819,71.06,97,93,1.14,overcast clouds
698,Ankazobe,MG,-18.3167,47.1167,70.21,89,98,12.46,overcast clouds
